iter	Passed	Remaining
1557	508743	144328
1558	509058	143999
1559	509391	143674
1560	509698	143342
1561	510027	143016
1562	510310	142677
1563	510589	142338
1564	510889	142004
1565	511185	141669
1566	511504	141341
1567	511854	141021
1568	512198	140699
1569	512497	140365
1570	512835	140042
1571	513153	139713
1572	513468	139384
1573	513775	139052
1574	514071	138717
1575	514403	138392
1576	514703	138059
1577	515053	137739
1578	515381	137413
1579	515673	137077
1580	516009	136754
1581	516325	136424
1582	516659	136100
1583	517023	135783
1584	517502	135497
1585	517839	135173
1586	518169	134848
1587	518472	134515
1588	518815	134193
1589	519126	133862
1590	519485	133544
1591	519795	133213
1592	520140	132892
1593	520496	132573
1594	520867	132257
1595	521150	131920
1596	521419	131579
1597	521704	131242
1598	522016	130912
1599	522380	130595
1600	522695	130265
1601	523753	130121
1602	524135	129807
1603	524469	129482
1604	524870	129173
1605	525197	128846
1606	525584	128534
1607	525896	128203
1608	526211	127873
1609	526526	127543
1610	526946	127239
1611	527259	126908
1612	527594	126583
1613	527929	126258
1614	528295	125940
1615	528610	125610
1616	529017	125302
1617	529352	124976
1618	529781	124673
1619	530133	124352
1620	530478	124029
1621	530832	123708
1622	531124	123372
1623	531460	123047
1624	531789	122720
1625	532100	122389
1626	532406	122057
1627	532707	121724
1628	533051	121400
1629	533399	121078
1630	533721	120749
1631	534044	120421
1632	534339	120087
1633	534636	119753
1634	535054	119446
1635	535433	119130
1636	535732	118797
1637	536069	118472
1638	536403	118146
1639	536741	117821
1640	537088	117498
1641	537416	117171
1642	537825	116861
1643	538141	116531
1644	538453	116201
1645	538832	115885
1646	539499	115630
1647	539856	115309
1648	540153	114974
1649	540535	114658
1650	540896	114338
1651	541230	114012
1652	541588	113691
1653	541940	113368
1654	542253	113037
1655	542605	112715
1656	542898	112380
1657	543226	112052
1658	543571	111728
1659	543883	111397
