iter	Passed	Remaining
1317	134261	69473
1318	134393	69387
1319	134514	69295
1320	134634	69202
1321	134741	69103
1322	134864	69012
1323	134975	68915
1324	135114	68831
1325	135214	68728
1326	135310	68624
1327	135408	68519
1328	135506	68415
1329	135609	68314
1330	135740	68227
1331	135853	68130
1332	136010	68056
1333	136137	67966
1334	136264	67877
1335	136404	67793
1336	136517	67697
1337	136633	67601
1338	136755	67509
1339	136885	67421
1340	137128	67388
1341	137268	67304
1342	137373	67203
1343	137485	67105
1344	137707	67062
1345	138018	67061
1346	138147	66971
1347	138292	66889
1348	138414	66795
1349	138533	66701
1350	138682	66620
1351	138806	66528
1352	138926	66434
1353	139049	66341
1354	139178	66250
1355	139305	66160
1356	139419	66062
1357	139570	65982
1358	139683	65884
1359	139807	65791
1360	139936	65701
1361	140054	65605
1362	140164	65506
1363	140289	65413
1364	140423	65325
1365	140538	65227
1366	140678	65142
1367	140795	65046
1368	140912	64949
1369	141031	64853
1370	141152	64759
1371	141273	64664
1372	141392	64568
1373	141507	64471
1374	141635	64379
1375	141764	64288
1376	141903	64201
1377	142031	64110
1378	142151	64014
1379	142286	63926
1380	142404	63829
1381	142522	63732
1382	142631	63632
1383	142745	63534
1384	142865	63438
1385	142996	63347
1386	143127	63256
1387	143269	63170
1388	143394	63077
1389	143505	62977
1390	143622	62879
1391	143743	62784
1392	143857	62686
1393	143985	62593
1394	144105	62497
1395	144235	62405
1396	144379	62319
1397	144499	62223
1398	144623	62129
1399	144765	62042
1400	144891	61948
1401	145007	61850
1402	145130	61755
1403	145286	61674
1404	145408	61578
1405	145549	61490
1406	145674	61396
1407	145787	61297
1408	145907	61200
1409	146038	61108
1410	146171	61016
1411	146293	60921
1412	146427	60829
1413	146552	60735
1414	146686	60644
1415	146827	60556
1416	146953	60461
1417	147070	60363
1418	147184	60263
1419	147315	60171
1420	147454	60081
1421	147577	59985
1422	147690	59885
1423	147805	59786
1424	147923	59688
1425	148046	59592
1426	148159	59492
1427	148274	59393
1428	148387	59292
1429	148512	59197
1430	148633	59100
1431	148744	58999
1432	148881	58908
1433	149015	58816
1434	149143	58722
1435	149270	58627
1436	149377	58524
1437	149503	58429
1438	149625	58332
1439	149752	58237
1440	149863	58135
1441	149992	58041
1442	150139	57953
1443	150252	57853
1444	150373	57756
1445	150507	57663
1446	150636	57568
1447	150744	57466
1448	150851	57363
1449	150961	57261
1450	151078	57162
1451	151218	57071
1452	151338	56973
1453	151467	56878
1454	151609	56788
1455	151722	56687
1456	151837	56587
1457	151959	56489
1458	152084	56393
1459	152206	56295
1460	152319	56194
1461	152431	56092
1462	152548	55993
1463	152656	55890
1464	152764	55787
1465	152883	55688
1466	152993	55586
1467	153119	55490
1468	153244	55393
1469	153372	55297
1470	153511	55205
1471	153661	55117
1472	153794	55023
1473	153931	54930
1474	154062	54835
1475	154183	54737
1476	154291	54634
1477	154415	54536
1478	154526	54434
1479	154641	54333
1480	154772	54238
1481	154889	54138
1482	155020	54042
1483	155153	53948
1484	155282	53852
1485	155412	53756
1486	155534	53657
1487	155665	53562
1488	155779	53461
1489	155911	53365
1490	156052	53273
1491	156171	53173
1492	156299	53077
1493	156417	52976
1494	156546	52880
1495	156669	52781
1496	156799	52685
1497	156922	52586
1498	157039	52486
1499	157170	52390
1500	157292	52291
1501	157415	52192
1502	157535	52092
1503	157657	51993
1504	157780	51894
1505	157901	51794
1506	158032	51698
1507	158167	51603
1508	158300	51508
1509	158423	51409
1510	158532	51305
1511	158659	51207
1512	158785	51109
1513	158910	51010
1514	159029	50910
1515	159169	50816
1516	159302	50720
1517	159429	50622
1518	159585	50533
1519	159727	50440
1520	159852	50341
1521	159976	50242
1522	160097	50142
1523	160206	50038
1524	160322	49936
1525	160467	49843
1526	160603	49748
1527	160749	49655
1528	160878	49557
1529	161012	49461
1530	161133	49360
1531	161283	49269
1532	161394	49165
1533	161531	49070
1534	161656	48970
1535	161785	48872
1536	161910	48773
1537	162070	48684
1538	162199	48585
1539	162321	48485
1540	162442	48385
1541	162560	48283
1542	162680	48182
1543	162793	48079
1544	162923	47980
1545	163067	47886
1546	163207	47791
1547	163331	47691
1548	163441	47586
1549	163564	47486
1550	163694	47388
1551	163815	47286
1552	163926	47182
1553	164041	47080
1554	164155	46976
1555	164281	46877
1556	164434	46785
1557	164551	46682
1558	164679	46583
1559	164792	46479
1560	164926	46382
1561	165035	46277
1562	165157	46176
1563	165267	46072
1564	165407	45975
1565	165527	45874
1566	165660	45776
1567	165792	45677
1568	165921	45578
1569	166044	45477
1570	166189	45382
1571	166316	45281
1572	166442	45181
1573	166556	45078
1574	166703	44983
1575	166822	44881
1576	166950	44781
1577	167074	44680
1578	167185	44575
1579	167305	44473
1580	167428	44372
1581	167559	44273
1582	167688	44173
1583	167814	44072
1584	167950	43974
1585	168084	43875
1586	168210	43774
1587	168327	43671
1588	168447	43569
1589	168559	43465
1590	168678	43362
1591	168795	43259
1592	168911	43155
1593	169024	43051
1594	169141	42948
1595	169259	42845
1596	169378	42742
1597	169504	42641
1598	169624	42538
1599	169736	42434
1600	169852	42330
1601	169970	42227
1602	170104	42128
1603	170212	42022
1604	170327	41918
1605	170446	41815
1606	170579	41715
1607	170693	41611
1608	170810	41508
1609	170920	41403
1610	171034	41298
1611	171170	41199
1612	171288	41096
1613	171405	40992
1614	171523	40889
1615	171642	40786
1616	171755	40681
1617	171886	40581
1618	172017	40481
1619	172143	40379
1620	172282	40280
1621	172390	40174
1622	172510	40071
1623	172621	39966
1624	172769	39869
1625	172890	39766
1626	172997	39660
1627	173131	39560
1628	173243	39455
1629	173367	39353
1630	173478	39248
1631	173594	39143
1632	173720	39041
1633	173848	38940
1634	173966	38836
1635	174087	38733
1636	174214	38631
1637	174346	38530
1638	174465	38427
1639	174587	38324
1640	174748	38229
1641	174868	38125
1642	174983	38021
1643	175136	37924
1644	175262	37822
1645	175379	37718
1646	175486	37611
1647	175600	37506
1648	175719	37403
1649	175831	37297
1650	175952	37194
1651	176077	37091
1652	176199	36988
1653	176354	36891
1654	176470	36786
1655	176607	36686
1656	176742	36585
1657	176851	36479
1658	176982	36377
1659	177096	36272
